tipo;numero;anoassinatura;normaNome;ementa;dataassinatura;apelido;origem;origem_tipo;origem_numero;origem_ano;autor;partido;uf;link_origem;classe;classe_extra;url;index;simbólica;simbólica_tipo;competencia_exclusiva;controle
LEI-n;13689;2018;Lei nº 13.689 de 05/07/2018;Inclui no Anexo da Lei nº 5.917, de 10 de setembro de 1973, que dispõe sobre o Plano Nacional de Viação, o trecho rodoviário que especifica.;06/07/2018;;PLC 7944/2014;PL;7944;2014;Alceu Moreira;MDB;RS;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-7944-2014;Infraestrutura / Viação e Transportes / Transporte Terrestre;Viação e Transportes;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-07-05;13689";ACRESCIMO , TRECHO , RODOVIA , BOM JESUS (RS) , SÃO JOAQUIM (SC) , URUBICI (SC) , BOM RETIRO (SC) , SISTEMA RODOVIARIO NACIONAL , PLANO NACIONAL DE VIAÇÃO (PNV) .;nao;;não;nao okay
LEI-n;13688;2018;Lei nº 13.688 de 03/07/2018;Institui o Diário Eletrônico da Ordem dos Advogados do Brasil e altera a Lei nº 8.906, de 4 de julho de 1994 (Estatuto da OAB), para dispor sobre a publicação de atos, notificações e decisões no Diário Eletrônico da Ordem dos Advogados do Brasil.;04/07/2018;;PLS 156/2014;PLS;156;2014;Senador Jayme Campos;DEM;MT;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pls-156-2014;Administração Pública / Transparência e Governança Públicas / Organização do Estado / Funções Essenciais à Justiça / Advocacia;Jurídico;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-07-03;13688";ALTERAÇÃO , ESTATUTO , ORDEM DOS ADVOGADOS DO BRASIL (OAB) , AUTORIZAÇÃO , ATO , NOTIFICAÇÃO , DECISÃO , PUBLICAÇÃO , DIARIO OFICIAL , INTERNET .;nao;;não;nao okay
LEI-n;13687;2018;Lei nº 13.687 de 02/07/2018;Institui o Dia Nacional do Interactiano.;03/07/2018;;PLS 446/2009;PLS;446;2009;Senador Alvaro Dias;PSDB;PR;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pls-446-2009;Honorífico / Data Comemorativa;Honorífico;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-07-02;13687";CRIAÇÃO , LEI FEDERAL , Dia Nacional do Interactiano .;sim;Data Comemorativa;não;nao okay
LEI-n;13686;2018;Lei nº 13.686 de 26/06/2018;Institui o Dia Nacional da Imigração Chinesa.;27/06/2018;;PLC 8212/2017;PL;8212;2017;Fausto Pinato;PP;SP;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-8212-2017;Honorífico / Data Comemorativa;Honorífico;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-06-26;13686";CRIAÇÃO , LEI FEDERAL , Dia Nacional da Imigração Chinesa .;sim;Data Comemorativa;não;nao okay
LEI-n;13685;2018;Lei nº 13.685 de 25/06/2018;Altera a Lei nº 12.732, de 22 de novembro de 2012, para estabelecer a notificação compulsória de agravos e eventos em saúde relacionados às neoplasias, e a Lei nº 12.662, de 5 de junho de 2012, para estabelecer a notificação compulsória de malformações congênitas.;26/06/2018;;PLC 8470/2017;PL;8470;2017;Carmen Zanotto;CIDADANIA;SC;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-8470-2017;Política Social / Saúde;Política Social;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-06-25;13685";ALTERAÇÃO , OBRIGATORIEDADE , REGISTRO , NOTIFICAÇÃO COMPULSORIA , NEOPLASIA MALIGNA , CANCER , DEFEITO , ORGÃO HUMANO , RECEM NASCIDO , SERVIÇO DE SAUDE , SISTEMA UNICO DE SAUDE (SUS) , HOSPITAL , SETOR PRIVADO .;nao;;não;nao okay
LEI-n;13684;2018;Lei nº 13.684 de 21/06/2018;"Dispõe sobre medidas de assistência emergencial para acolhimento a pessoas em situação de vulnerabilidade decorrente de fluxo migratório provocado por crise humanitária; e dá outras providências.";22/06/2018;;MPV 820/2018;MPV;820;2018;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/132234;Infraestrutura / Minas e Energia / Economia e Desenvolvimento / Finanças Públicas / Fundos Públicos / Administração Pública / Organização Administrativa / Administração Pública Direta / Administração Pública / Organização Administrativa / Administração Pública Indireta;Política Social;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-06-21;13684";CRITERIOS, ASSISTENCIA, EMERGENCIA, ACOLHIMENTO, PESSOAS, MIGRANTE, SITUAÇÃO, CARENCIA, NECESSIDADE, FLUXO, MIGRAÇÃO, EFEITO, RESULTADO, CRISE, VIOLAÇÃO, DIREITOS HUMANOS, PAIS, ORIGEM;nao;;não;nao okay
LEI-n;13683;2018;Lei nº 13.683 de 19/06/2018;Altera as Leis nºs 13.089, de 12 de janeiro de 2015 (Estatuto da Metrópole), e 12.587, de 3 de janeiro de 2012, que institui as diretrizes da Política Nacional de Mobilidade Urbana.;20/06/2018;;MPV 818/2018;MPV;818;2018;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/132091;Economia e Desenvolvimento / Tributos / Imposto sobre Produtos Industrializados (IPI) / Economia e Desenvolvimento / Tributos / Desoneração Fiscal;Economia e Tributos;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-06-19;13683";ALTERAÇÃO, ESTATUTO, METROPOLE, DIRETRIZES GERAIS, PLANEJAMENTO, GESTÃO, EXECUÇÃO, PLANO DE DESENVOLVIMENTO INTEGRADO, DESENVOLVIMENTO URBANO, REGIÃO METROPOLITANA, NORMAS GERAIS, CRITERIOS, ATUAÇÃO, UNIÃO FEDERAL, ALTERAÇÃO, NORMAS, DIRETRIZ, POLITICA NACIONAL, MEIOS DE TRANSPORTE, CRITERIOS, ORGANIZAÇÃO, ZONA URBANA, PRAZO, APRESENTAÇÃO, PLANO, MOBILIDADE URBANA, MUNICIPIOS;nao;;não;nao okay
LEI-n;13682;2018;Lei nº 13.682 de 19/06/2018;"Altera as Leis nºs 10.177, de 12 de janeiro de 2001, 7.827, de 27 de setembro de 1989, 8.167, de 16 de janeiro de 1991, e 10.260, de 12 de julho de 2001, as Medidas Provisórias nºs 2.156-5, de 24 de agosto de 2001, e 2.157- 5, de 24 de agosto de 2001, e a Lei Complementar nº 129, de 8 de janeiro de 2009, para modificar a metodologia de cálculo dos encargos financeiros incidentes sobre as operações de crédito não rural com recursos de Fundos Constitucionais de Financiamento e a sistemática de remuneração dos respectivos bancos administradores; e revoga dispositivos da Lei nº 9.126, de 10 de novembro de 1995, e da Medida Provisória nº 2.199-14, de 24 de agosto de 2001.";20/06/2018;;MPV 812/2017;MPV;812;2017;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/132062;Economia e Desenvolvimento / Tributos / Contribuição Social;Economia e Tributos;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-06-19;13682";ALTERAÇÃO, METODOLOGIA, CALCULO, ENCARGOS FINANCEIROS, OPERAÇÃO FINANCEIRA, FINANCIAMENTO, EMPRESTIMO, JUROS, AMORTIZAÇÃO, UTILIZAÇÃO, RECURSOS FINANCEIROS, FUNDO CONSTITUCIONAL DE FINANCIAMENTO DO NORTE (FNO), FUNDO CONSTITUCIONAL DE FINANCIAMENTO DO NORDESTE (FNE), FUNDO CONSTITUCIONAL DE FINANCIAMENTO DO CENTRO-OESTE (FCO), ALTERAÇÃO, PERCENTAGEM, DESTINAÇÃO, RECURSOS FINANCEIROS, FUNDO DE DESENVOLVIMENTO, REGIÃO AMAZONICA, REGIÃO NORDESTE, REGIÃO CENTRO OESTE, ATIVIDADE, PESQUISA, DESENVOLVIMENTO, TECNOLOGIA, DESENVOLVIMENTO REGIONAL, ALTERAÇÃO, DISTRIBUIÇÃO, PERCENTAGEM, LIBERAÇÃO, RECURSOS FINANCEIROS, REINVESTIMENTO, EMPRESA, EMPREENDIMENTO, AREA, ATUAÇÃO, SUPERINTENDENCIA DO DESENVOLVIMENTO DO NORDESTE (SUDENE), SUPERINTENDENCIA DO DESENVOLVIMENTO DA AMAZONIA (SUDAM), ALTERAÇÃO, CRITERIOS, AMORTIZAÇÃO, DIVIDA, ESTUDANTE, INADIMPLENCIA, FUNDO DE FINANCIAMENTO AO ESTUDANTE DE ENSINO SUPERIOR (FIES);nao;;não;nao okay
LEI-n;13681;2018;Lei nº 13.681 de 18/06/2018;"Disciplina o disposto nas Emendas Constitucionais nos 60, de 11 de novembro de 2009, 79, de 27 de maio de 2014, e 98, de 6 de dezembro de 2017; dispõe sobre as tabelas de salários, vencimentos, soldos e demais vantagens aplicáveis aos servidores civis, aos militares e aos empregados dos ex-Territórios Federais, integrantes do quadro em extinção de que trata o art. 89 do Ato das Disposições Constitucionais Transitórias e o art. 31 da Emenda Constitucional nº 19, de 4 de junho de 1998; e dá outras providências.";19/06/2018;;MPV 817/2018;MPV;817;2018;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/132081;Economia e Desenvolvimento / Finanças Públicas / Soberania / Defesa Nacional e Ordem Pública / Relações Internacionais;Serviço Público, Servidor Público e Cargos Públicos;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-06-18;13681";REGULAMENTAÇÃO, EMENDA CONSTITUCIONAL, QUADRO DE PESSOAL, QUADRO EXTINTO, TERRITORIO FEDERAL DO AMAPA, TERRITORIO FEDERAL DE RONDONIA, TERRITORIO FEDERAL DE RORAIMA, SERVIDOR PUBLICO CIVIL, POLICIA MILITAR, BOMBEIRO MILITAR, CRITERIOS, INCORPORAÇÃO, UNIÃO FEDERAL, REMUNERAÇÃO;nao;;sim;nao okay
LEI-n;13680;2018;Lei nº 13.680 de 14/06/2018;Altera a Lei nº 1.283, de 18 de dezembro de 1950, para dispor sobre o processo de fiscalização de produtos alimentícios de origem animal produzidos de forma artesanal.;15/06/2018;;PLC 3859/2015;PL;3859;2015;Evair Vieira de Melo;PP;ES;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-3859-2015;Economia e Desenvolvimento / Agropecuária e Abastecimento / Economia e Desenvolvimento / Fiscalização e Controle da Atividade Econômica / Política Social / Saúde / Defesa e Vigilância Sanitária;Saúde;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-06-14;13680";ALTERAÇÃO , NORMAS , FISCALIZAÇÃO , EMPRESA DE PRODUTOS ALIMENTARES , SAUDE PUBLICA , MINISTERIO DA AGRICULTURA (MAGR) , INSPEÇÃO SANITARIA , PRODUTO ALIMENTICIO , PRODUTO ANIMAL , PRODUÇÃO ARTESANAL .;nao;;não;nao okay
LEI-n;13679;2018;Lei nº 13.679 de 14/06/2018;"Altera as Leis nºs 12.304, de 2 de agosto de 2010, e 12.351, de 22 de dezembro de 2010; e dispõe sobre a política de comercialização de petróleo, de gás natural e de outros hidrocarbonetos.";15/06/2018;;MPV 811/2017;MPV;811;2017;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/132056;Meio Ambiente / Administração Pública / Organização Administrativa / Administração Pública Indireta / Administração Pública / Organização Administrativa / Cargos e Funções Públicos;Minas e Energia;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-06-14;13679";ALTERAÇÃO, ORGANIZAÇÃO ADMINISTRATIVA, EMPRESA PUBLICA, EMPRESA BRASILEIRA DE ADMINISTRAÇÃO DE PETROLEO E GAS NATURAL - PRE-SAL PETROLEO S/A (PPSA), DEFINIÇÃO, COMPETENCIA, GESTÃO, CONTRATO, COMERCIALIZAÇÃO, PETROLEO, GAS NATURAL, HIDROCARBONETO, ALTERAÇÃO, NORMAS, CRITERIOS, RECURSOS FINANCEIROS, COMPOSIÇÃO, FUNDO CONTABIL, FUNDO SOCIAL, ORIGEM, CONTRATO, COMERCIALIZAÇÃO, PRODUÇÃO, ROYALTIES, PETROLEO, GAS NATURAL, HIDROCARBONETO, ALTERAÇÃO, ORGANIZAÇÃO ADMINISTRATIVA, CONSELHO NACIONAL, POLITICA ENERGETICA, COMPETENCIA, PROPOSTA, POLITICA, COMERCIALIZAÇÃO, PETROLEO;nao;;não;nao okay
LEI-n;13678;2018;Lei nº 13.678 de 13/06/2018;Confere ao Município de Nova Veneza, no Estado de Santa Catarina, o título de Capital Nacional da Gastronomia Típica Italiana.;14/06/2018;;PLC 2042/2015;PL;2042;2015;Geovania de Sá;PSDB;SC;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-2042-2015;Honorífico / Homenagem;Honorífico;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-06-13;13678";CONCESSÃO , TITULO , Capital Nacional da Gastronomia Típica Italiana , MUNICIPIO , NOVA VENEZA (SC) .;sim;Capital;não;nao okay
LEI-n;13677;2018;Lei nº 13.677 de 13/06/2018;Altera a Lei Complementar nº 26, de 11 de setembro de 1975, para dispor sobre a possibilidade de movimentação da conta do Programa de Integração Social (PIS) e do Programa de Formação do Patrimônio do Servidor Público (Pasep).;14/06/2018;;MPV 813/2017;MPV;813;2017;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/132063;Economia e Desenvolvimento / Linha de Crédito / Economia e Desenvolvimento / Indústria / Comércio e Serviços / Micro e Pequenas Empresas / Administração Pública / Organização Administrativa / Administração Pública Direta;Serviço Público, Servidor Público e Cargos Públicos;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-06-13;13677";ALTERAÇÃO, REQUISITOS, SAQUE, TITULAR, DEPENDENTE, CONTA INDIVIDUAL, AMBITO, PROGRAMA DE INTEGRAÇÃO SOCIAL E PROGRAMA DE FORMAÇÃO DO PATRIMONIO DO SERVIDOR PUBLICO (PIS-PASEP), HIPOTESE, IDADE, APOSENTADORIA, RESERVA MILITAR, REFORMA MILITAR, INVALIDEZ, MORTE, DOENÇA, PROCEDIMENTO, CAIXA ECONOMICA FEDERAL (CEF), BANCO DO BRASIL;nao;;não;nao okay
LEI-n;13676;2018;Lei nº 13.676 de 11/06/2018;Altera a Lei nº 12.016, de 7 de agosto de 2009, para permitir a defesa oral do pedido de liminar na sessão de julgamento do mandado de segurança.;12/06/2018;;PLC 5086/2016;PL;5086;2016;CARLOS MANATO;PSL;ES;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-5086-2016;Jurídico / Direitos e Garantias / Remédios Constitucionais / Jurídico / Processo / Processo Civil;Jurídico;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-06-11;13676";ALTERAÇÃO , PROCEDIMENTO , MANDADO DE SEGURANÇA , AUTORIZAÇÃO , SUSTENTAÇÃO ORAL , JULGAMENTO , LIMINAR , COMPETENCIA ORIGINARIA , TRIBUNAIS .;nao;;não;nao okay
LEI-n;13675;2018;Lei nº 13.675 de 11/06/2018;"Disciplina a organização e o funcionamento dos órgãos responsáveis pela segurança pública, nos termos do § 7º do art. 144 da Constituição Federal; cria a Política Nacional de Segurança Pública e Defesa Social (PNSPDS); institui o Sistema Único de Segurança Pública (Susp); altera a Lei Complementar nº 79, de 7 de janeiro de 1994, a Lei nº 10.201, de 14 de fevereiro de 2001, e a Lei nº 11.530, de 24 de outubro de 2007; e revoga dispositivos da Lei nº 12.681, de 4 de julho de 2012.";12/06/2018;;PLC 3734/2012;PL;3734;2012;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-3734-2012;Soberania / Defesa Nacional e Ordem Pública / Defesa do Estado e das Instituições Democráticas / Segurança Pública;Segurança Pública;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-06-11;13675";CRIAÇÃO , COMPETENCIA , DIRETRIZ , COMPOSIÇÃO , Sistema Único de Segurança Pública (SUSP) , Política Nacional de Segurança Pública e Defesa Social (PNSPDS) , OBJETIVO , PRESERVAÇÃO , ORDEM PUBLICA , SEGURANÇA , PESSOAS , PATRIMONIO , ATUAÇÃO , INTEGRAÇÃO , ORGÃOS , SEGURANÇA PUBLICA , DEFESA , UNIÃO FEDERAL , ESTADOS , DISTRITO FEDERAL (DF) , MUNICIPIOS , SOCIEDADE .;nao;;não;nao okay
LEI-n;13674;2018;Lei nº 13.674 de 11/06/2018;Altera as Leis nºs 8.248, de 23 de outubro de 1991, e 8.387, de 30 de dezembro de 1991, e dá outras providências.;12/06/2018;;MPV 810/2017;MPV;810;2017;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/131898;Economia e Desenvolvimento / Finanças Públicas / Operação Financeira / Economia e Desenvolvimento / Finanças Públicas / Dívida Pública;Economia e Tributos;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-06-11;13674";ALTERAÇÃO, CONCESSÃO, ISENÇÃO FISCAL, IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS (IPI), EMPRESA, DESENVOLVIMENTO, BENS, SERVIÇO, TECNOLOGIA, INFORMAÇÃO, COMUNICAÇÕES, ALTERAÇÃO, CONCESSÃO, BENEFICIO FISCAL, INCENTIVO FISCAL, INCENTIVO FINANCEIRO, IMPOSTO DE IMPORTAÇÃO, EMPRESA, DESENVOLVIMENTO, BENS, SERVIÇO, TECNOLOGIA, INFORMAÇÃO, COMUNICAÇÕES, ZONA FRANCA;nao;;não;nao okay
LEI-n;13673;2018;Lei nº 13.673 de 05/06/2018;Altera as Leis nºs 8.987, de 13 de fevereiro de 1995, 9.427, de 26 de dezembro de 1996, e 9.472, de 16 de julho de 1997, para tornar obrigatória a divulgação de tabela com a evolução do valor da tarifa e do preço praticados pelas concessionárias e prestadoras de serviços públicos.;06/06/2018;;PLC 5050/2009;PL;5050;2009;FELIPE BORNIER;PROS;RJ;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-5050-2009;Jurídico / Direito do Consumidor / Administração Pública / Serviços Públicos;Jurídico;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-06-05;13673";ALTERAÇÃO , LEI FEDERAL , OBRIGATORIEDADE , CONCESSIONARIA , DIVULGAÇÃO , SITE , TABELA , VALOR , TARIFAS , EVOLUÇÃO , REVISÃO , REAJUSTE , PREÇO , PRESTAÇÃO DE SERVIÇO .;nao;;não;nao okay
LEI-n;13672;2018;Lei nº 13.672 de 05/06/2018;Altera a Lei nº 13.473, de 8 de agosto de 2017, que dispõe sobre as diretrizes para a elaboração e execução da Lei Orçamentária de 2018.;06/06/2018;;PLN 7/2018;PLN;7;2018;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/133072;Economia e Desenvolvimento / Tributos;Economia e Tributos;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-06-05;13672";ALTERAÇÃO, LEI DE DIRETRIZES ORÇAMENTARIAS (LDO), ELABORAÇÃO, EXECUÇÃO, ORÇAMENTO, PRAZO, LIMITAÇÃO, PROPOSIÇÃO, AUMENTO, DESPESA, REMUNERAÇÃO, CARREIRA, PROVIMENTO, CARGO, CARGO EM COMISSÃO, DIREÇÃO E ASSESSORAMENTO SUPERIORES (DAS);nao;;sim;nao okay
LEI-n;13671;2018;Lei nº 13.671 de 05/06/2018;Altera o Anexo V à Lei nº 13.587, de 2 de janeiro de 2018, que estima a receita e fixa a despesa da União para o exercício financeiro de 2018.;06/06/2018;;PLN 6/2018;PLN;6;2018;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/133070;Economia e Desenvolvimento / Tributos / Economia e Desenvolvimento / Tributos / Desoneração Fiscal / Política Social / Cultura;Economia e Tributos;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-06-05;13671";ALTERAÇÃO, FIXAÇÃO, RECEITA, DESPESA, UNIÃO FEDERAL, EXERCICIO FINANCEIRO, ORÇAMENTO FISCAL, ORÇAMENTO DA SEGURIDADE SOCIAL, ORÇAMENTO DE INVESTIMENTO, DETALHAMENTO, FONTE, FINANCIAMENTO, INVESTIMENTO, ORGÃOS, ADMINISTRAÇÃO FEDERAL, PROVIMENTO, ADMISSÃO, CONTRATAÇÃO, SERVIDOR PUBLICO CIVIL;nao;;sim;nao okay
LEI-n;13670;2018;Lei nº 13.670 de 30/05/2018;Altera as Leis nºs 12.546, de 14 de dezembro de 2011, quanto à contribuição previdenciária sobre a receita bruta, 8.212, de 24 de julho de 1991, 8.218, de 29 de agosto de 1991, 9.430, de 27 de dezembro de 1996, 10.833, de 29 de dezembro de 2003, 10.865, de 30 de abril de 2004, e 11.457, de 16 de março de 2007, e o Decreto-Lei nº 1.593, de 21 de dezembro de 1977.;30/05/2018;;PLC 8456/2017;PL;8456;2017;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-8456-2017;Economia e Desenvolvimento / Tributos / Política Social / Saúde / Defesa e Vigilância Sanitária;Economia e Tributos;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-05-30;13670";ALTERAÇÃO , LEI FEDERAL , TRIBUTAÇÃO , CONTRIBUIÇÃO PARA FINANCIAMENTO DA SEGURIDADE SOCIAL (COFINS) , IMPORTAÇÃO , ALIQUOTA .;nao;;não;sim ok
LEI-n;13669;2018;Lei nº 13.669 de 30/05/2018;Autoriza a União a doar recursos ao Estado da Palestina para a restauração da Basílica da Natividade.;01/06/2018;;MPV 819/2018;MPV;819;2018;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/132097;Economia e Desenvolvimento / Tributos / Infraestrutura / Minas e Energia / Energia;Economia e Tributos;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-05-30;13669";AUTORIZAÇÃO, UNIÃO FEDERAL, DOAÇÃO, RECURSOS FINANCEIROS, DESTINATARIO, PAIS ESTRANGEIRO, PALESTINA, DESTINAÇÃO, RESTAURAÇÃO, IGREJA;nao;;sim;nao okay
LEI-n;13668;2018;Lei nº 13.668 de 28/05/2018;Altera as Leis nºs 11.516, de 28 de agosto de 2007, 7.957, de 20 de dezembro de 1989, e 9.985, de 18 de julho de 2000, para dispor sobre a destinação e a aplicação dos recursos de compensação ambiental e sobre a contratação de pessoal por tempo determinado pelo Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (Ibama) e pelo Instituto Chico Mendes de Conservação da Biodiversidade (Instituto Chico Mendes).;29/05/2018;;MPV 809/2017;MPV;809;2017;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/131788;Infraestrutura / Minas e Energia / Administração Pública / Organização Administrativa / Administração Pública Indireta / Administração Pública / Organização Administrativa / Cargos e Funções Públicos;Administração Pública;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-05-28;13668";ALTERAÇÃO, AUTORIZAÇÃO, AUTARQUIA FEDERAL, INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE (ICMBIO), SELEÇÃO, INSTITUIÇÃO FINANCEIRA OFICIAL, DISPENSA, LICITAÇÃO, CRIAÇÃO, ADMINISTRAÇÃO, FUNDOS, RECURSOS, ORIGEM, COMPENSAÇÃO, LICENÇA AMBIENTAL, OBRAS, IMPACTO AMBIENTAL, ALTERAÇÃO, CRITERIOS, PRAZO, HIPOTESE, CONTRATAÇÃO, PESSOAL, PRAZO DETERMINADO, AMBITO, INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVAVEIS (IBAMA), INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE (ICMBIO), ALTERAÇÃO, OBRIGATORIEDADE, APOIO, IMPLANTAÇÃO, MANUTENÇÃO, UNIDADE, CONSERVAÇÃO, HIPOTESE, LICENÇA AMBIENTAL, EMPREENDIMENTO, RELEVANCIA, IMPACTO AMBIENTAL, INTERESSE PUBLICO, DOMINIO PUBLICO, SUSTENTABILIDADE, Amazônia Legal;nao;;não;nao okay
LEI-n;13667;2018;Lei nº 13.667 de 17/05/2018;Dispõe sobre o Sistema Nacional de Emprego (Sine), criado pelo Decreto nº 76.403, de 8 de outubro de 1975.;18/05/2018;;PLC 5278/2016;PL;5278;2016;Poder Executivo;BR;BR;Projeto de Lei Nº 5278/2016 - Matérias Bicamerais - Congresso Nacional;Política Social / Trabalho e Emprego / Administração Pública / Organização Administrativa / Administração Pública Direta;Política Social;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2018-05-17;13667";DIRETRIZ , ORGANIZAÇÃO , COMPETENCIA , FINANCIAMENTO , FISCALIZAÇÃO , SISTEMA NACIONAL DE EMPREGO (SINE) , AMBITO , MINISTERIO DO TRABALHO (MTB) .;nao;;não;nao okay
